millis,id,ax,ay,az,gx,gy,gz,mx,my,mz
6011,2,-0.142971,0.133400,9.813565,0.036652,0.025198,-0.072388,6.343175,32.548961,-58.360130
6057,1,0.021535,3.506083,8.760723,1.031751,0.121562,0.245415,0.116925,21.572639,1.607717
6057,2,-0.156730,0.118445,9.824930,0.049786,0.023060,-0.076205,6.518562,32.519729,-57.746273
6102,1,-3.111268,-2.716452,15.963718,5.001612,0.046273,-0.266948,0.657702,36.100555,-1.987723
6102,2,-0.153739,0.208774,9.578470,0.038026,0.022144,-0.072388,7.380883,32.446651,-58.009357
6148,1,-0.037687,0.490529,10.061222,0.127824,0.034208,-0.092393,0.950015,37.883659,-1.695411
6148,2,-0.166301,0.123230,9.678370,0.036652,0.025351,-0.074678,6.620871,32.826660,-58.418590
6194,1,-0.028714,0.575474,9.996017,0.002902,0.037721,-0.023976,1.169249,37.883659,-2.572347
6194,2,-0.149551,0.111864,9.803993,0.037110,0.020922,-0.070402,6.664718,32.782810,-59.134757
6240,1,-0.053839,0.565304,9.964910,-0.011301,0.034514,-0.009163,0.774627,37.591346,-1.900029
6240,2,-0.186042,0.102891,9.789636,0.032376,0.026420,-0.068264,6.883952,32.285881,-57.848583
6286,1,-0.031705,0.592822,10.044471,-0.115606,0.034208,0.023518,0.774627,37.035953,-1.768489
6286,2,-0.139980,0.123829,9.786046,0.035277,0.027947,-0.074526,6.723180,32.402809,-58.418590
6331,1,-0.061017,0.713061,10.301102,-0.529467,0.032681,0.075136,1.271558,36.465946,-2.090032
6331,2,-0.180658,0.063410,9.906885,0.037874,0.023671,-0.070097,6.854721,32.534347,-58.710903
6377,1,-2.498107,-4.409972,10.554741,-5.004208,-0.209221,-1.134682,1.023093,24.305757,1.110786
6377,2,-0.079561,-0.111266,9.483355,0.007789,0.037874,-0.070097,6.840106,32.665885,-58.579360
6423,1,0.182453,3.891328,8.314461,-1.394911,-0.097738,-0.406684,0.555393,18.649517,2.411576
6423,2,-0.137587,0.164507,9.766904,0.043219,0.026573,-0.074373,6.401637,32.388191,-57.980121
6469,1,-0.148953,3.820739,9.334402,-0.009621,0.039554,-0.026878,0.116925,17.553346,2.908506
6469,2,-0.141775,0.148953,9.810574,0.035277,0.028405,-0.072998,6.767027,32.490501,-57.877815
6515,1,-0.136391,3.862614,9.262617,0.054520,0.033445,-0.016952,0.336159,17.538730,2.440807
6515,2,-0.146560,0.150150,9.786046,0.040928,0.027031,-0.070402,6.825489,32.753582,-57.965503
6562,1,-0.074178,3.845864,8.982657,0.924697,0.119577,0.238696,0.570009,18.152587,2.002338
6562,2,-0.275175,0.131007,9.799806,0.042761,0.023518,-0.073457,7.234727,32.899738,-58.725517
6607,1,-0.222533,2.834897,9.016157,2.490039,0.100640,0.192881,0.803858,21.441099,0.058462
6607,2,-0.155533,0.162712,9.766904,0.047342,0.017562,-0.072998,7.000877,32.461269,-58.228588
6653,1,-0.138784,0.134596,10.435698,0.376904,0.127671,0.068875,0.730780,37.635196,-2.703888
6653,2,-0.170489,0.032303,9.857831,0.048411,0.028558,-0.067195,7.161649,32.651271,-57.687812
6699,1,-0.041276,0.474975,10.071990,0.093310,0.047800,-0.057727,1.052324,38.249050,-3.098509
6699,2,-0.146560,0.095713,9.798609,0.038332,0.023671,-0.070555,7.351652,32.972816,-58.447818
6745,1,-0.041874,0.461217,9.988839,-0.031001,0.041844,-0.010996,0.876937,38.687519,-2.060801
6745,2,-0.158525,0.117847,9.795619,0.032987,0.028253,-0.068417,7.059340,32.212802,-58.681671
6791,1,-0.053240,0.501296,9.953544,-0.045357,0.038943,0.022144,0.789243,37.971351,-1.593101
6791,2,-0.175274,0.135194,9.804592,0.037263,0.025809,-0.070555,6.869336,32.242034,-58.477054
6837,1,-0.002991,0.402592,10.173085,-0.196088,0.033598,0.070708,1.183864,38.292896,-1.680795
6837,2,-0.161516,0.133998,9.823734,0.029932,0.027184,-0.066126,6.781643,31.876644,-58.243202
6883,1,-0.108873,0.454038,10.804791,-2.176971,0.015882,0.150884,1.081555,36.275943,-1.520023
6883,2,-0.166301,0.119043,9.816555,0.032987,0.025809,-0.066737,6.635486,32.446651,-58.842445
6929,1,0.330808,3.264408,8.553145,-4.245971,-0.272293,-1.046412,0.876937,23.384975,0.380006
6929,2,-0.129212,0.297906,9.600006,0.008247,0.034361,-0.072693,6.460100,32.943580,-59.368602
6975,1,-0.093320,3.193820,9.539587,0.044288,0.034667,-0.015730,0.993861,21.616485,1.885414
6975,2,-0.137587,0.118445,9.817153,0.038943,0.023213,-0.071471,7.059340,32.782810,-58.827827
7020,1,-0.123829,3.191427,9.482158,0.007789,0.041386,-0.020311,0.526162,21.791873,2.090032
7020,2,-0.172881,0.134596,9.780065,0.037110,0.024893,-0.070860,6.883952,32.622039,-58.798599
7066,1,-0.059821,3.211766,9.401999,0.195630,0.054825,0.021838,0.993861,21.631101,1.242327
7066,2,-0.202193,0.124427,9.782458,0.032987,0.022907,-0.070860,6.372406,32.417423,-58.842445
7112,1,-0.113659,2.922235,9.598210,0.074984,0.041997,-0.010996,0.467700,21.777257,1.856182
7112,2,-0.150150,0.128016,9.814762,0.077122,0.024893,-0.071624,6.723180,32.651271,-58.257820
7159,1,-0.041874,3.095116,9.372686,0.472199,0.078802,0.103542,0.876937,22.581117,0.263081
7159,2,-0.149551,0.133998,9.776475,0.039401,0.021838,-0.073304,6.708565,33.104354,-58.184741
7205,1,0.026919,1.669592,8.624930,5.003444,0.351248,0.196088,0.657702,30.780473,-1.593101
7205,2,-0.200399,-0.315254,10.849059,0.113926,0.001374,-0.082009,6.547793,32.183570,-58.447818
7251,1,-0.047856,0.507877,9.963115,0.109192,0.035736,-0.053298,1.359252,37.737503,-2.484653
7251,2,-0.144766,0.110070,9.779467,0.036499,0.026878,-0.070250,6.898568,32.519729,-58.433204
7297,1,-0.024526,0.504886,10.005588,0.059407,0.042761,-0.021991,1.505408,38.307510,-2.221573
7297,2,-0.180060,0.107677,9.792628,0.037721,0.023366,-0.068875,6.781643,32.563579,-58.228588
7343,1,-0.043669,0.525225,9.994821,-0.022755,0.036041,-0.012981,1.037708,37.942123,-2.543116
7343,2,-0.142971,0.117248,9.812369,0.036346,0.023824,-0.070860,7.044723,32.227416,-58.213973
7389,1,-0.034098,0.543769,9.994821,-0.005956,0.035430,-0.008705,1.096171,37.766735,-3.010816
7389,2,-0.152542,0.126820,9.818350,0.041539,0.025809,-0.070555,6.182403,32.665885,-57.936275
7435,1,-0.023330,0.552742,10.049258,-0.077733,0.036805,-0.003818,1.140017,37.605960,-2.119263
7435,2,-0.160319,0.113659,9.818350,0.035888,0.025656,-0.068875,6.840106,32.826660,-58.886291
7480,1,-0.079561,0.635893,10.790433,-0.699593,0.010690,-0.036957,1.037708,37.328266,-2.148495
7480,2,-0.168096,0.127418,9.815958,0.026420,0.026725,-0.067501,6.547793,32.168956,-58.155513
7526,1,-1.259821,3.278167,10.456636,-5.004208,-0.354913,-1.200961,1.446945,25.095001,0.087694
7526,2,-0.090927,0.278764,9.686147,0.014203,0.032529,-0.079871,6.650102,32.855888,-58.126277
7573,1,-0.131605,3.250650,9.537792,0.035736,0.037263,-0.022602,0.204619,21.528793,1.914645
7573,2,-0.133998,0.137587,9.815359,0.039706,0.022755,-0.072998,6.577024,32.548961,-57.965503
7618,1,-0.151346,3.220141,9.704092,-0.457996,-0.058796,-0.119882,0.891552,21.031862,1.856182
7618,2,-0.160319,0.111864,9.806385,0.035277,0.023213,-0.071319,6.883952,32.563579,-58.710903
7664,1,-0.126221,3.384049,9.391829,0.070555,0.040164,-0.013134,0.233850,20.783395,2.075417
7664,2,-0.137587,0.147757,9.809975,0.041844,0.024282,-0.071471,6.825489,32.490501,-58.243202
7710,1,-0.100499,3.297908,9.399008,0.428369,0.071624,0.089950,0.613856,20.578777,1.783104
7710,2,-0.169890,0.124427,9.824333,0.039248,0.024893,-0.071471,6.664718,33.104354,-57.673191
7757,1,-0.095115,3.107080,9.403196,0.560774,0.085216,0.120799,0.584624,22.361881,0.409237
7757,2,-0.139382,0.147159,9.791431,0.037415,0.023976,-0.071471,6.767027,32.300495,-57.687812
7803,1,0.066401,2.651845,9.863216,5.003444,0.363465,-0.091324,0.599240,28.456592,-1.213096
7803,2,-0.027517,0.093320,9.827322,0.109498,-0.009927,-0.082925,7.249342,31.891260,-58.023971
7849,1,-0.046660,0.526421,10.012168,0.163406,0.052229,-0.005498,1.227711,37.547500,-2.513885
7849,2,-0.148355,0.132203,9.826725,0.036499,0.024893,-0.069791,7.073955,31.891260,-57.848583
7895,1,-0.017348,0.516850,10.044471,0.054825,0.045815,-0.018784,0.657702,38.263668,-2.484653
7895,2,-0.153141,0.133998,9.796216,0.038943,0.020617,-0.069639,6.547793,32.198188,-58.652442
7941,1,-0.025723,0.492921,9.991829,-0.057269,0.032376,-0.008705,1.008477,37.766735,-1.695411
7941,2,-0.181256,0.131605,9.803993,0.035888,0.022755,-0.071624,6.737796,32.592807,-59.076290
7987,1,-0.042473,0.595813,10.011570,-0.115454,0.029169,0.005651,1.096171,37.532882,-2.090032
7987,2,-0.168694,0.138784,9.779467,0.038332,0.023671,-0.069791,6.723180,32.329730,-59.105525
8033,1,-0.010768,0.578465,10.042677,-0.098502,0.039554,0.000916,1.183864,37.562118,-2.104648
8033,2,-0.162114,0.138784,9.784851,0.036652,0.027947,-0.074678,6.591639,32.432037,-58.111660
8079,1,0.031107,1.038485,10.354342,-2.842814,-0.010079,0.054062,1.169249,35.399005,-1.563870
8079,2,-0.136391,0.117248,9.805788,0.038332,0.028100,-0.067501,6.577024,32.329730,-59.061676
8125,1,-1.887937,-0.099302,6.094519,-2.801123,-0.013744,-0.173180,0.935399,26.585792,-0.657702
8125,2,-0.148953,0.106481,9.829117,0.004581,0.040012,-0.064752,6.591639,32.154338,-57.994739
8171,1,-0.180060,3.051447,10.146765,-1.054048,-0.154091,-0.215788,0.204619,21.864952,0.979246
8171,2,-0.138784,0.120838,9.854841,0.020769,0.031307,-0.071471,6.781643,32.300495,-58.769363
8217,1,-0.381057,4.068397,9.077173,-0.001527,0.057269,0.032376,0.146156,19.891843,3.215434
8217,2,-0.195015,0.087338,9.820743,0.045051,0.027794,-0.060781,7.000877,32.198188,-58.725517
8263,1,0.046062,3.690330,8.839686,0.430202,0.075136,0.089492,0.087694,19.964923,2.806197
8263,2,-0.161516,0.144766,9.816555,0.044288,0.023366,-0.070708,6.708565,32.344345,-58.447818
8308,1,-0.152542,3.062215,9.642477,0.460745,0.075900,0.091935,0.277697,22.230342,1.929260
8308,2,-0.136989,0.133400,9.815359,0.034208,0.025809,-0.070555,6.796259,32.446651,-58.900905
8355,1,-0.132802,3.099304,9.538989,-0.268933,0.015577,-0.102320,0.526162,21.952646,1.330020
8355,2,-0.149551,0.121436,9.803993,0.038179,0.026878,-0.069180,7.249342,32.475883,-58.857059
8401,1,-0.131007,3.109473,9.488739,0.323300,0.061850,0.064904,0.204619,22.128032,1.739258
8401,2,-0.142971,0.133400,9.808779,0.038332,0.024587,-0.073762,6.460100,32.490501,-58.433204
8447,1,-0.191426,2.647658,9.214760,1.913230,0.123242,0.181122,0.818474,24.481145,1.125402
8447,2,-0.162712,0.195613,9.727423,0.042455,0.021686,-0.071929,6.957030,32.417423,-58.170127
8493,1,2.163710,-3.984050,12.903896,2.911231,0.194561,-0.651640,0.540777,38.059047,-1.490792
8493,2,-0.253639,0.845265,9.295518,0.041081,0.024893,-0.073609,6.942414,32.797428,-58.170127
8539,1,-0.024526,0.427717,9.958331,0.109039,0.038026,-0.074678,1.183864,38.789825,-1.388483
8539,2,-0.154337,0.125025,9.652049,0.040623,0.026420,-0.070708,7.293190,32.636657,-58.389358
8585,1,-0.038883,0.396610,9.997812,0.018937,0.042302,-0.025962,0.570009,38.468284,-1.578486
8585,2,-0.177667,0.145962,9.787243,0.035888,0.023824,-0.066737,7.366267,32.256652,-57.921661
8631,1,-0.059222,0.422931,9.967902,0.014508,0.040928,-0.006567,0.774627,38.570594,-2.002338
8631,2,-0.156730,0.117847,9.826127,0.040012,0.025504,-0.073304,7.249342,32.636657,-57.410114
8677,1,-0.041874,0.421735,10.019348,0.019090,0.041539,-0.009774,1.052324,38.278282,-1.636948
8677,2,-0.151944,0.115454,9.792030,0.034819,0.023213,-0.068875,6.708565,32.505115,-57.833969
8723,1,-0.023928,0.412164,9.994222,0.010996,0.040317,-0.016646,1.081555,38.468284,-1.856182
8723,2,-0.168694,0.120838,9.773485,0.035888,0.023518,-0.070402,6.299327,32.329730,-57.731658
8768,1,-0.047856,0.437887,9.930215,0.002902,0.038790,-0.017410,1.037708,38.351360,-1.768489
8768,2,-0.161516,0.112463,9.788440,0.037110,0.027947,-0.069639,7.073955,32.358959,-58.097045
8814,1,-0.050847,0.443869,9.978670,0.036041,0.039095,-0.019853,1.066940,38.570594,-1.929260
8814,2,-0.304487,0.113659,9.809975,0.043371,0.023518,-0.070708,7.059340,32.724349,-59.120143
8860,1,-0.040080,0.418146,10.004991,0.020769,0.037415,-0.017715,1.037708,38.555976,-1.973107
8860,2,-0.159721,0.110668,9.821939,0.037874,0.027336,-0.073304,6.869336,32.344345,-59.339374
8906,1,-0.022134,0.416949,10.024731,-0.005192,0.036499,-0.018173,1.432330,38.190589,-2.060801
8906,2,-0.144766,0.108873,9.769297,0.034514,0.027184,-0.070860,7.015493,32.534347,-58.740131
8953,1,0.022732,0.203988,10.342978,-0.497397,0.013286,0.100335,0.409237,37.985969,-1.636948
8953,2,-0.157926,0.131605,9.798011,0.028711,0.027489,-0.071319,7.030108,32.358959,-59.120143
8999,1,1.167697,0.528216,9.690932,-5.004208,-0.069028,0.225104,0.935399,31.394329,-0.745396
8999,2,-0.288933,0.158525,9.720244,-0.002596,0.050244,-0.063072,6.752411,32.592807,-58.637828
9045,1,-0.102891,3.151347,9.666406,-0.011301,0.027336,-0.033292,0.336159,21.397253,2.060801
9045,2,-0.157328,0.141775,9.808181,0.034056,0.023060,-0.069791,6.869336,32.680503,-58.652442
9091,1,-0.114855,3.219543,9.497114,0.023213,0.036805,-0.016952,0.716165,21.835720,2.499269
9091,2,-0.147757,0.122632,9.815958,0.036041,0.025045,-0.072846,6.620871,32.212802,-57.980121
9137,1,-0.094516,3.311069,9.490533,-0.291994,-0.015119,-0.080023,-0.058462,21.631101,2.981584
9137,2,-0.148355,0.111864,9.786046,0.039095,0.023060,-0.072846,7.322420,32.899738,-57.980121
9183,1,-0.096311,3.276971,9.468998,0.073151,0.042302,-0.016035,0.190003,20.973400,2.660041
9183,2,-0.129212,0.285942,9.813565,0.039859,0.023060,-0.067959,6.767027,32.256652,-58.447818
9229,1,-0.113659,3.265604,9.477373,0.030849,0.036041,-0.019853,-0.087694,20.856473,1.797720
9229,2,-0.151944,0.123230,9.815958,0.036041,0.023518,-0.070250,6.313943,32.125110,-58.067817
9275,1,-0.117248,3.308675,9.446865,0.020617,0.036041,-0.018784,0.219234,20.841859,2.411576
9275,2,-0.157926,0.120838,9.783655,0.076816,0.026114,-0.069333,7.015493,32.636657,-57.731658
9321,1,-0.115454,3.276971,9.460623,0.011606,0.038485,-0.019548,0.672318,21.294942,2.338498
9321,2,-0.162114,0.131605,9.778270,0.039706,0.026573,-0.072388,6.883952,32.899738,-58.447818
9367,1,-0.115454,3.284747,9.473186,0.034819,0.040623,-0.014050,0.730780,21.338788,1.987723
9367,2,-0.136989,0.133998,9.800404,0.044899,0.027336,-0.069180,6.810874,32.724349,-58.447818
9412,1,-0.093918,3.095116,9.413365,1.067182,0.127671,0.246637,0.438468,21.806488,1.154633
9412,2,-0.163908,0.181855,9.777671,0.040164,0.022144,-0.071624,6.767027,32.446651,-57.541656
9458,1,1.057628,3.255435,9.491131,3.840662,0.344375,-0.022449,0.263081,28.441978,-0.321543
9458,2,-0.013161,0.151346,9.775279,0.083230,0.037721,-0.078496,6.606256,32.563579,-58.184741
9504,1,-0.018544,0.450449,10.070794,0.345139,0.054672,-0.093615,0.657702,38.380588,-2.528500
9504,2,-0.186042,0.260818,9.787842,0.032681,0.025045,-0.067653,6.577024,32.826660,-57.950889
9551,1,-0.015553,0.424128,10.009178,0.121868,0.040928,-0.052534,0.745396,38.745983,-1.446945
9551,2,-0.156730,0.104088,9.792628,0.039095,0.022907,-0.071166,6.796259,32.505115,-57.760887
9597,1,-0.047258,0.391227,9.976277,0.038332,0.040012,-0.012828,0.862321,38.935981,-2.426191
9597,2,-0.154337,0.122034,9.803993,0.034208,0.022602,-0.072998,6.957030,32.505115,-58.243202
9643,1,-0.031107,0.413360,10.027723,-0.008399,0.041233,-0.009621,0.657702,38.585208,-2.090032
9643,2,-0.011366,0.123230,9.821939,0.040317,0.023671,-0.071624,6.737796,32.665885,-58.433204
9689,1,-0.046062,0.432503,9.996616,0.039554,0.040623,-0.010079,0.818474,38.906753,-1.753873
9689,2,-0.165105,0.108275,9.787842,0.039706,0.024740,-0.071319,7.059340,32.271266,-58.140892
9735,1,-0.037687,0.415753,10.006785,0.019242,0.042913,-0.012981,0.672318,38.672904,-2.177726
9735,2,-0.168694,0.115454,9.803395,0.032681,0.024282,-0.069180,7.147033,32.242034,-58.272434
9781,1,-0.022732,0.412164,10.003195,0.015730,0.038790,-0.017257,0.628471,38.336746,-1.753873
9781,2,-0.157926,0.123230,9.820145,0.031154,0.023824,-0.071624,7.293190,32.110492,-58.696289
9827,1,-0.026919,0.429512,10.021142,0.031001,0.035277,-0.019853,0.672318,38.117511,-1.856182
9827,2,-0.184247,0.126221,9.804592,0.041539,0.026878,-0.069333,6.869336,32.695117,-58.813213
9873,1,-0.030508,0.404985,10.003793,0.024740,0.039248,-0.018937,0.409237,38.117511,-2.031570
9873,2,-0.141775,0.120838,9.787243,0.039248,0.025656,-0.069639,7.000877,32.329730,-58.696289
9919,1,-0.038883,0.418744,10.033106,0.001222,0.036652,-0.020006,0.760012,38.278282,-2.513885
9919,2,-0.169292,0.116650,9.796216,0.033903,0.029016,-0.069791,6.986261,32.768196,-58.667057
9965,1,-0.048455,0.519243,10.007383,-0.047037,0.033292,-0.038637,0.891552,37.956737,-1.797720
9965,2,-0.135793,0.107677,9.806983,0.039248,0.023824,-0.071166,7.103186,32.285881,-58.959369
10011,1,-0.025723,0.422931,10.073185,-0.147371,0.034514,0.038637,0.482315,37.971351,-1.973107
10011,2,-0.151944,0.129811,9.805788,0.039095,0.021991,-0.067501,6.883952,32.563579,-57.673191
10057,1,-0.022732,0.579661,10.107283,-0.286496,0.031612,-0.001833,0.628471,36.948261,-1.651564
10057,2,-0.157328,0.120239,9.827921,0.031918,0.024893,-0.068264,7.059340,32.271266,-58.257820
10104,1,-0.138784,1.279562,10.004991,-2.549751,0.014508,0.176082,1.140017,33.645133,-0.979246
10104,2,-0.156132,0.084945,9.859028,0.037568,0.023213,-0.067653,6.474715,32.417423,-58.769363
10150,1,-0.053240,2.240878,9.504292,-0.080481,0.035736,-0.024740,0.906168,27.930429,-0.438468
10150,2,-0.174676,0.125623,9.810574,0.038637,0.021380,-0.069944,6.957030,32.578193,-58.871673
10196,1,-0.075972,2.187638,9.753745,-0.328645,0.021991,-0.087048,1.373867,28.295820,0.233850
10196,2,-0.168694,0.112463,9.796216,0.004429,0.020769,-0.074831,6.650102,32.519729,-58.696289
10242,1,-0.124427,2.353939,9.846466,-1.094365,0.043219,-0.028558,1.037708,26.176557,0.116925
10242,2,-0.303888,0.109472,9.853644,0.033445,0.028558,-0.071013,6.577024,32.417423,-58.564746
10288,1,-0.071785,2.948556,9.449855,-0.660498,-0.010996,-0.189368,1.651564,23.384975,2.104648
10288,2,-0.147159,0.122034,9.798609,0.031154,0.025504,-0.072082,6.723180,32.432037,-58.257820
10334,1,-0.102891,3.053242,9.583853,-0.035430,0.031612,-0.033750,0.672318,22.844198,2.148495
10334,2,-0.143569,0.135793,9.795021,0.035736,0.025656,-0.069791,6.708565,33.045894,-58.389358
10380,1,-0.091525,3.178267,9.490533,-0.300088,-0.015424,-0.071319,0.306928,22.113416,2.835428
10380,2,-0.129212,0.116052,9.824333,0.035736,0.022907,-0.070555,6.182403,32.373573,-57.483188
10425,1,-0.142971,3.218346,9.648460,-0.206931,-0.009316,-0.071624,-0.555393,21.514177,1.476176
10425,2,-0.194417,0.123230,9.812966,0.028558,0.022602,-0.070555,6.898568,32.563579,-58.374744
10471,1,-0.113061,3.496512,9.347562,-0.130572,0.024435,-0.058338,-0.321543,20.695703,2.557732
10471,2,-0.152542,0.144168,9.801600,0.035888,0.023824,-0.070708,6.562409,32.344345,-58.681671
10517,1,-0.121436,3.499503,9.400204,-0.003054,0.033750,-0.031612,0.073078,20.228002,2.645425
10517,2,-0.165703,0.117248,9.807582,0.035736,0.019395,-0.069639,7.176264,32.008186,-58.403976
10563,1,-0.121436,3.473780,9.452847,0.012675,0.038179,-0.024893,0.365390,20.301080,2.499269
10563,2,-0.163310,0.134596,9.820743,0.031460,0.025351,-0.070555,6.650102,32.534347,-58.038585
10609,1,-0.141177,3.518646,9.395419,-0.056047,0.028100,-0.047495,-0.014616,20.491085,2.703888
10609,2,-0.175872,0.155533,9.803993,0.034056,0.022602,-0.070555,6.387022,31.832796,-58.842445
10655,1,-0.107079,3.497110,9.364312,0.041692,0.039859,-0.020617,0.321543,19.467990,2.499269
10655,2,-0.154337,0.153739,9.799806,0.041081,0.023671,-0.070555,6.927799,32.125110,-58.111660
10702,1,-0.116052,3.536592,9.317652,0.104916,0.044135,-0.003512,0.511546,19.789535,3.595440
10702,2,-0.148953,0.126820,9.783655,0.040470,0.022449,-0.073304,6.737796,32.695117,-58.520900
10748,1,-0.262612,2.874378,9.769895,1.379334,0.137750,0.276264,0.950015,21.397253,2.645425
10748,2,-0.137587,0.131605,9.809975,0.040470,0.021380,-0.072846,6.606256,32.315109,-58.535514
10794,1,-0.134596,2.614757,9.667602,0.902553,0.050396,0.023824,0.935399,24.495761,0.570009
10794,2,-0.145962,0.143569,9.766305,0.034056,0.024129,-0.069486,6.957030,32.578193,-58.301662
10840,1,-0.148953,2.191825,9.714262,1.181719,0.065363,0.064752,0.993861,26.805028,-0.204619
10840,2,-0.117248,0.115454,9.798011,0.041539,0.020922,-0.072388,7.088570,32.899738,-58.360130
10885,1,-0.084945,1.981257,9.876975,0.657749,0.088575,-0.007178,1.271558,29.640457,-0.175387
10885,2,-0.142373,0.130409,9.808779,0.042761,0.022144,-0.071166,6.825489,32.373573,-58.798599
10931,1,-0.061615,1.541576,9.767502,0.835511,0.161116,0.027642,1.169249,31.423559,-0.760012
10931,2,-0.187837,0.037687,9.917653,0.080023,0.004429,-0.074220,6.518562,32.928966,-58.754749
10977,1,-0.037089,0.801596,10.196415,1.031904,0.033903,-0.110567,1.008477,35.282081,-1.154633
10977,2,-0.165105,0.113061,9.803395,0.037263,0.022449,-0.068111,6.854721,32.227416,-58.857059
11023,1,-0.027517,0.656830,10.012168,0.346819,0.038637,-0.049938,1.476176,37.035953,-1.695411
11023,2,-0.001795,0.128016,9.788440,0.036652,0.022449,-0.069486,6.708565,32.373573,-57.980121
11069,1,-0.051446,0.490529,10.016955,0.258243,0.050855,-0.060170,1.037708,38.102893,-1.169249
11069,2,-0.178265,0.123829,9.790234,0.034972,0.020159,-0.072846,6.708565,32.826660,-58.447818
11115,1,-0.019143,0.360718,10.031311,0.136223,0.038943,-0.069791,1.403099,38.336746,-1.651564
11115,2,-0.173480,0.109472,9.804592,0.035125,0.021228,-0.070250,7.030108,32.271266,-59.120143
11161,1,-0.072383,0.382253,10.024731,0.141873,0.038637,-0.109039,0.438468,38.745983,-1.666180
11161,2,-0.175274,0.150748,9.800404,0.040012,0.024740,-0.072235,6.357790,32.008186,-57.775505
11207,1,-0.021535,0.318844,10.031311,0.073151,0.040317,-0.053909,0.979246,39.067523,-1.739258
11207,2,-0.156730,0.111864,9.814762,0.038790,0.023366,-0.069639,6.825489,32.826660,-58.330898
11253,1,-0.048455,0.312263,9.978670,0.031765,0.038179,-0.021686,0.950015,38.906753,-1.812336
11253,2,-0.139382,0.128614,9.822538,0.034056,0.020464,-0.070402,6.679334,32.563579,-58.769363
11300,1,-0.004786,0.309871,10.004991,0.038485,0.040317,-0.034819,0.482315,38.497516,-1.315405
11300,2,-0.174676,0.102293,9.811171,0.044746,0.023671,-0.069486,7.117802,32.373573,-59.061676
11346,1,-0.031705,0.300897,10.006785,0.011454,0.036652,-0.011454,0.730780,38.965217,-1.841567
11346,2,-0.160917,0.133998,9.791431,0.034819,0.021533,-0.070708,7.439345,32.724349,-58.462436
11392,1,-0.015553,0.326620,9.982857,-0.035430,0.040317,0.024893,1.154633,38.395206,-1.826951
11392,2,-0.142971,0.139980,9.824333,0.040012,0.023671,-0.068570,6.796259,32.490501,-58.140892
11438,1,-0.012562,0.370888,10.030115,-0.086743,0.039554,0.044746,0.803858,38.263668,-2.484653
11438,2,-0.169292,0.130409,9.809975,0.035277,0.023518,-0.072388,6.489330,32.315109,-58.155513
11484,1,-0.026919,0.450449,9.997213,-0.227395,0.033750,0.049633,0.993861,38.365974,-2.002338
11484,2,-0.168694,0.121436,9.801600,0.039859,0.025504,-0.071166,7.220111,32.446651,-58.199356
11530,1,0.005982,0.685544,10.026526,-0.285885,0.038790,0.129351,0.774627,36.948261,-1.052324
11530,2,-0.129212,0.101097,9.846466,0.037263,0.023824,-0.070708,6.767027,32.242034,-57.907043
11576,1,-0.052642,1.070190,9.856636,-1.448514,0.019548,0.096822,0.789243,34.215141,-1.183864
11576,2,-0.164507,0.138186,9.815359,0.036957,0.023213,-0.070402,6.986261,32.578193,-58.579360
11622,1,-0.026321,1.618744,9.779467,-0.618959,0.001222,-0.110261,0.993861,31.701257,-1.271558
11622,2,-0.151944,0.123230,9.792030,0.034361,0.023518,-0.069486,6.913184,32.402809,-58.769363
11668,1,-0.030508,1.789832,9.891929,-0.702495,0.009163,-0.047800,0.964630,29.771995,-0.803858
11668,2,-0.148953,0.110070,9.811171,0.035736,0.023976,-0.071929,6.679334,32.870502,-57.658576
11713,1,-0.096311,2.242075,9.737592,-1.600620,0.024129,-0.087354,1.183864,27.170415,-0.496931
11713,2,-0.136989,0.106481,9.811770,0.038790,0.028405,-0.069639,6.971645,33.002044,-57.643962
11759,1,-0.096909,2.698506,9.691530,-0.819323,-0.018784,-0.220675,0.701549,23.750364,0.920783
11759,2,-0.160319,0.125623,9.799208,0.022907,0.027794,-0.070402,6.226250,32.958202,-57.833969
11805,1,-0.127418,3.053840,9.511470,-0.517555,-0.043524,-0.080176,0.482315,21.645717,1.359252
11805,2,-0.144766,0.119641,9.824333,0.035430,0.025809,-0.072846,6.503946,32.695117,-58.871673
11851,1,-0.118445,3.265007,9.504292,-0.234725,-0.014508,-0.076358,-0.423853,20.958784,1.987723
11851,2,-0.154935,0.156132,9.812369,0.038790,0.024129,-0.073609,6.547793,32.738964,-58.389358
11898,1,-0.125623,3.323631,9.437891,0.043982,0.043677,-0.024587,-0.073078,20.403390,1.929260
11898,2,-0.156730,0.122632,9.819546,0.041692,0.024587,-0.071013,6.547793,32.344345,-58.023971
11944,1,-0.178265,3.284747,9.538390,-0.600633,-0.028863,-0.188452,0.423853,20.330312,2.791581
11944,2,-0.165703,0.147757,9.789038,0.029627,0.025809,-0.070860,6.313943,32.592807,-58.988601
11990,1,-0.128614,3.512066,9.362518,0.047647,0.038637,-0.023518,0.409237,19.818765,2.075417
11990,2,-0.162114,0.147159,9.811770,0.044899,0.023213,-0.073609,6.416252,32.534347,-58.330898
12036,1,0.010169,3.446861,8.629715,3.031266,0.289856,0.759611,0.935399,20.681087,1.797720
12036,2,-0.117248,0.128614,9.795021,0.041081,0.021991,-0.077274,7.132418,32.315109,-58.871673
