millis,id,ax,ay,az,gx,gy,gz,mx,my,mz
5893,2,-0.134596,3.306881,9.474980,0.021228,0.039095,-0.022449,-3.332359,19.117216,-0.467700
5939,1,-0.116052,3.320640,9.461819,0.025504,0.036805,-0.023213,-2.586963,19.161064,-1.096171
5939,2,-0.110668,3.309872,9.470194,0.021075,0.037721,-0.024587,-2.820812,18.971061,-2.060801
5985,1,-0.138186,3.300301,9.488739,0.015730,0.037874,-0.020769,-2.806197,19.102602,-0.979246
5985,2,-0.131007,3.309872,9.461221,0.017868,0.037263,-0.023976,-2.923122,18.971061,-0.803858
6031,1,-0.113659,3.303890,9.460623,0.013592,0.039248,-0.022907,-2.499269,19.175680,-1.607717
6031,2,-0.119641,3.337389,9.484552,0.026725,0.041386,-0.023366,-2.923122,19.146448,-1.213096
6077,1,-0.147757,3.318845,9.467802,0.020159,0.035736,-0.024282,-2.382344,19.365682,-1.330020
6077,2,-0.087936,3.304488,9.450454,0.022755,0.038179,-0.023213,-2.426191,19.380298,-1.227711
6122,1,-0.110070,3.304488,9.461221,0.022755,0.033598,-0.025045,-2.703888,19.102602,-1.300789
6122,2,-0.129811,3.315256,9.469596,0.021380,0.035583,-0.025351,-2.484653,19.424144,-1.271558
6168,1,-0.110070,3.309274,9.451650,0.016341,0.040164,-0.025198,-2.791581,19.117216,-1.812336
6168,2,-0.127418,3.325425,9.486944,0.018173,0.037874,-0.022449,-2.470038,19.277988,-0.891552
6215,1,-0.107677,3.342773,9.467802,0.016799,0.037874,-0.019853,-2.572347,19.482608,-1.066940
6215,2,-0.086142,3.332604,9.483953,0.013134,0.039248,-0.023060,-2.470038,19.161064,-1.461561
6261,1,-0.116052,3.319443,9.460024,0.016646,0.041539,-0.024740,-2.601578,19.760305,-1.388483
6261,2,-0.127418,3.326622,9.476177,0.014813,0.039554,-0.024282,-2.470038,19.351066,-1.885414
6307,1,-0.111266,3.322434,9.450454,0.010996,0.033750,-0.021686,-2.718503,19.000291,-1.695411
6307,2,-0.100499,3.346961,9.457034,0.009010,0.038637,-0.025656,-2.908506,19.234142,-0.847705
6353,1,-0.129811,3.324827,9.454641,0.008094,0.036194,-0.026573,-2.499269,19.248758,-0.657702
6353,2,-0.122632,3.351148,9.454641,0.015272,0.038332,-0.023671,-1.900029,19.044137,-1.388483
6399,1,-0.118445,3.372085,9.450454,0.022449,0.036194,-0.024893,-2.674657,19.087985,-0.643087
6399,2,-0.098106,3.356532,9.470792,0.017715,0.039248,-0.021533,-2.528500,18.897983,-1.140017
6445,1,-0.126820,3.347559,9.451052,0.016799,0.036041,-0.027489,-3.040047,18.707981,-1.534639
6445,2,-0.126221,3.314658,9.427124,0.014966,0.038637,-0.024893,-2.864659,18.985675,-1.490792
6491,1,-0.093918,3.351746,9.456436,0.020617,0.036346,-0.021838,-2.689272,18.576440,-1.870798
6491,2,-0.108275,3.337389,9.437293,0.023671,0.039554,-0.020769,-2.323882,18.795673,-1.856182
6537,1,-0.108275,3.343371,9.460024,0.022297,0.039095,-0.026878,-2.601578,18.781059,-1.330020
6537,2,-0.138784,3.326023,9.454043,0.021380,0.037721,-0.023976,-2.543116,18.971061,-1.081555
6583,1,-0.102293,3.330809,9.459426,0.020311,0.036805,-0.027336,-2.850044,18.722595,-1.490792
6583,2,-0.107079,3.339184,9.473784,0.019548,0.035888,-0.025045,-2.835428,18.883367,-1.140017
6629,1,-0.117847,3.340380,9.460623,0.021380,0.038485,-0.020617,-2.309266,19.804151,-1.023093
6629,2,-0.120838,3.327220,9.455240,0.018784,0.038332,-0.018937,-2.426191,19.058755,-1.066940
6675,1,-0.129212,3.345166,9.432508,0.021686,0.039859,-0.023976,-2.367729,18.591054,-1.446945
6675,2,-0.130409,3.364309,9.472587,0.018021,0.037110,-0.023366,-2.513885,18.971061,-1.593101
6721,1,-0.122034,3.353541,9.469596,0.014966,0.036805,-0.024129,-2.557732,19.424144,-1.140017
6721,2,-0.104088,3.329613,9.467802,0.018021,0.040317,-0.020311,-2.104648,19.000291,-1.578486
6768,1,-0.092722,3.342175,9.456436,0.009163,0.035430,-0.023976,-2.850044,19.248758,-1.607717
6768,2,-0.110668,3.351746,9.469596,0.017715,0.040012,-0.021686,-2.762350,19.190294,-1.636948
6814,1,-0.116650,3.364309,9.468998,0.015730,0.034819,-0.020311,-2.104648,19.161064,-1.344636
6814,2,-0.087338,3.350550,9.442677,0.020464,0.037874,-0.023213,-2.528500,19.190294,-1.344636
6859,1,-0.102891,3.364309,9.455240,0.020311,0.039706,-0.022144,-2.353113,19.438760,-0.453084
6859,2,-0.103490,3.357130,9.451052,0.014813,0.037110,-0.028711,-2.470038,19.000291,-1.198480
6905,1,-0.105882,3.347559,9.429516,0.017257,0.036041,-0.021380,-2.601578,18.781059,-1.154633
6905,2,-0.108275,3.354737,9.437293,0.020464,0.040623,-0.023060,-2.543116,18.941829,-0.803858
6951,1,-0.116052,3.360121,9.455240,0.018937,0.037415,-0.022449,-2.981584,18.912597,-1.096171
6951,2,-0.133400,3.358327,9.428320,0.013439,0.038332,-0.023213,-2.484653,18.591054,-0.760012
6997,1,-0.120838,3.376871,9.419346,0.011301,0.036499,-0.025351,-1.914645,18.722595,-0.862321
6997,2,-0.116650,3.349354,9.466605,0.021686,0.041386,-0.024282,-2.016954,19.131834,-1.140017
7043,1,-0.119043,3.354737,9.454043,0.022297,0.042302,-0.021533,-2.426191,18.927213,-0.380006
7043,2,-0.127418,3.369693,9.423534,0.023824,0.037110,-0.022449,-2.148495,18.766441,-1.213096
7089,1,-0.113659,3.521038,9.443275,0.027031,0.041233,-0.023060,-2.499269,19.029523,-1.344636
7089,2,-0.119641,3.229114,9.458827,0.031918,0.040928,-0.024893,-2.776966,19.058755,-1.008477
7135,1,-0.114855,3.346961,9.461221,0.019700,0.034972,-0.021991,-2.119263,19.190294,-1.271558
7135,2,-0.103490,3.367898,9.451650,0.012065,0.039706,-0.022602,-2.323882,19.087985,-1.052324
7181,1,-0.142971,3.369094,9.439087,0.020464,0.038332,-0.025809,-2.280035,18.912597,-1.373867
7181,2,-0.107677,3.361916,9.463614,0.024740,0.038332,-0.023060,-2.236188,18.707981,-1.359252
7227,1,-0.120838,3.390630,9.446865,0.025809,0.038943,-0.022907,-1.987723,18.810289,-1.914645
7227,2,-0.129811,3.352943,9.455240,0.025045,0.036652,-0.020769,-2.206957,18.547208,-1.330020
7273,1,-0.114257,3.367898,9.470194,0.016188,0.039401,-0.024435,-2.630810,18.605670,-2.148495
7273,2,-0.122034,3.378067,9.420543,0.016493,0.039859,-0.024740,-2.557732,18.108739,-2.353113
7319,1,-0.113061,3.373880,9.434901,0.023366,0.040164,-0.023518,-2.966969,18.240280,-1.271558
7319,2,-0.101097,3.355934,9.449855,0.030543,0.036652,-0.022144,-2.689272,18.561822,-1.256942
7366,1,-0.111864,3.378666,9.476177,0.032223,0.038637,-0.028100,-2.572347,18.751827,-1.505408
7366,2,-0.136391,3.369693,9.437293,0.029780,0.041233,-0.019853,-2.528500,18.649517,-1.213096
7412,1,-0.116052,3.345764,9.437293,0.038332,0.039095,-0.024129,-2.470038,18.678749,-1.169249
7412,2,-0.113659,3.335595,9.449855,0.047953,0.038179,-0.020464,-2.645425,18.707981,-0.993861
7458,1,-0.123829,3.344568,9.440882,0.080329,0.038179,-0.008094,-2.689272,18.678749,-2.192341
7458,2,-0.183051,3.361318,9.378669,0.147219,0.049786,0.005345,-2.455422,18.941829,-2.265419
7504,1,-0.102293,3.102893,9.430713,1.309084,0.120188,0.312305,-2.177726,20.330312,-2.119263
7504,2,-0.167498,2.835495,9.616157,1.385137,0.124006,0.329715,-2.747735,21.382637,-2.002338
7549,1,-1.557129,5.449055,13.217952,1.419193,-0.112094,0.360869,-2.002338,23.852674,-3.536978
7549,2,-0.007777,2.111666,9.619747,2.057852,0.073609,0.088423,-1.885414,25.226541,-3.390821
7595,1,-0.245264,1.471586,9.746565,1.947744,-0.038485,0.056505,-1.870798,30.049694,-4.910845
7595,2,-0.148355,1.192224,10.441679,1.844049,-0.047189,-0.040470,-2.148495,31.511253,-4.910845
7642,1,-0.095115,1.238286,9.961321,0.101862,0.036041,-0.011912,-2.250804,33.528209,-4.676995
7642,2,-0.163908,1.127020,9.949357,0.101404,0.046120,0.057116,-2.046185,33.747444,-5.188541
7687,1,-0.180658,1.100698,9.937393,0.151953,0.045662,0.057727,-2.133879,33.747444,-5.290851
7687,2,-0.151944,1.079163,9.925429,0.229685,0.035888,-0.001527,-2.426191,33.820518,-5.466238
7733,1,-0.166301,0.817747,10.030713,0.275195,0.013439,-0.089339,-2.411576,34.712074,-4.603917
7733,2,-0.121436,0.903889,10.051651,0.324828,0.014966,-0.139125,-2.893891,34.507453,-5.305466
7779,1,-0.205783,0.839881,9.960722,0.463494,0.043677,-0.277180,-2.645425,34.989768,-5.217772
7779,2,-0.105284,0.730409,10.062418,0.459523,0.072540,-0.231671,-2.966969,35.472084,-5.407775
7826,1,0.014955,1.007378,9.708280,0.614378,0.079260,-0.016646,-2.265419,36.232097,-5.612394
7826,2,-0.041874,0.350549,9.809377,1.016632,0.116064,0.183260,-2.411576,36.729026,-5.787781
7871,1,-0.022732,0.419940,9.618550,0.730748,0.071319,-0.233961,-1.724642,39.579071,-5.700088
7871,2,-0.103490,-0.016750,10.642677,0.930806,-0.092393,-0.238543,-1.534639,40.149078,-5.977784
7917,1,-0.166899,-0.162712,9.888938,0.281151,0.048106,-0.136834,-1.490792,40.543701,-6.503946
7917,2,-0.265603,-0.566501,9.371490,0.019090,0.224493,-0.094990,-2.543116,41.537563,-6.533177
7964,1,-0.105284,-0.105284,10.013365,0.018173,0.039095,-0.094837,-2.499269,41.990646,-6.109325
7964,2,-0.103490,-0.112463,9.998410,0.021228,0.041386,-0.027947,-2.309266,41.259868,-5.860859
8010,1,-0.119641,-0.147159,10.037892,0.019242,0.038179,-0.020006,-2.484653,41.011398,-6.109325
8010,2,-0.129811,-0.143569,10.039088,0.016188,0.040317,-0.023213,-2.104648,40.938320,-6.533177
8057,1,-0.114855,-0.163310,10.016955,0.012523,0.047037,0.076816,-1.622333,41.069862,-5.904706
8057,2,-0.102891,-0.131605,10.010972,0.010232,0.045662,0.063072,-1.710026,40.616779,-6.635486
8103,1,-0.073579,-0.061017,9.955339,0.017410,0.040317,0.014661,-1.373867,40.777549,-6.211634
8103,2,-0.133998,-0.110070,10.019945,0.023366,0.040928,0.006567,-1.593101,40.748317,-6.693949
8149,1,-0.083749,-0.118445,10.015757,0.025962,0.041844,-0.017257,-1.841567,40.719089,-6.708565
8149,2,-0.084945,-0.123230,10.025927,0.020769,0.039401,-0.011148,-2.367729,40.792167,-6.620871
8195,1,-0.092722,-0.131007,10.022338,0.023518,0.038637,-0.018021,-1.783104,41.069862,-5.597778
8195,2,-0.113659,-0.113659,10.039686,0.027184,0.001680,-0.018173,-1.710026,41.011398,-6.036247
8241,1,-0.078963,-0.116052,10.039686,0.027184,0.041539,-0.012370,-1.636948,41.069862,-5.802397
8241,2,-0.089133,-0.107677,10.013963,0.016493,0.039554,-0.006720,-2.221573,41.099090,-6.123940
8287,1,0.358325,-0.306880,10.551152,-0.451582,0.028100,0.270308,-1.183864,40.865245,-6.401637
8287,2,-0.119043,-0.183649,10.500305,-1.785101,-0.038026,0.520610,-1.549255,40.061386,-6.270096
8333,1,-0.110668,0.652642,10.022936,-0.505644,0.031001,0.000000,-1.505408,36.816719,-5.685472
8333,2,-0.125623,0.750748,10.098908,-0.717919,0.027489,0.053451,-1.607717,36.582870,-5.320082
8379,1,0.124427,0.384048,10.000803,1.564731,0.078496,-0.138972,-1.666180,36.188247,-6.606256
8379,2,-0.196211,0.762712,9.587443,-0.155618,0.035430,0.000000,-1.680795,37.065185,-6.007015
8425,1,-0.097508,0.568894,10.021739,-0.122937,0.036346,-0.012523,-1.753873,36.992107,-6.007015
8425,2,-0.114257,0.448654,10.387244,-0.329867,0.029016,-0.026573,-1.826951,36.758258,-5.948553
8471,1,-0.147159,1.003191,9.952947,-2.272877,-0.016646,0.007483,-1.900029,33.221279,-6.240865
8471,2,-0.114855,1.349552,10.090533,-2.134363,-0.013134,0.008247,-2.060801,31.715873,-5.407775
8518,1,-0.133400,2.024328,9.614362,-0.913244,-0.009316,-0.227700,-2.236188,28.003507,-4.662379
8518,2,-0.229113,1.973480,9.916456,-0.798401,-0.016035,-0.231365,-2.411576,27.535808,-4.238527
8564,1,-0.283549,2.273181,10.218549,-1.689500,0.137292,-0.416610,-2.294651,24.627302,-4.545454
8564,2,-0.308674,2.764308,10.083952,-1.055575,0.044593,-0.119730,-2.016954,23.107278,-3.522362
8610,1,-0.117847,2.843272,9.686745,-0.430507,-0.002902,-0.087048,-2.411576,22.113416,-3.346974
8610,2,-0.089731,2.919842,9.548559,-0.297186,-0.005192,-0.076816,-2.586963,21.455713,-2.455422
8656,1,-0.068794,3.103491,9.270992,-0.333074,-0.004581,-0.080176,-2.791581,20.944168,-2.192341
8656,2,-0.105284,3.106482,9.558131,-0.245568,0.021075,-0.055741,-2.601578,20.929552,-2.163110
8702,1,-0.123230,3.218346,9.415758,-0.190895,0.022907,-0.056963,-2.513885,19.964923,-1.797720
8702,2,-0.124427,3.211766,9.454043,-0.063988,0.033750,-0.035736,-3.054662,20.052616,-1.826951
8748,1,-0.116650,3.184249,9.667004,-0.172417,0.025656,-0.046731,-2.586963,19.453376,-1.783104
8748,2,-0.206381,3.185445,9.814762,-0.486096,0.004887,-0.125075,-2.601578,20.008769,-2.206957
8794,1,-0.028116,3.655036,8.849256,-1.355663,-0.070708,-0.312305,-2.557732,17.334112,-0.102309
8794,2,0.072981,3.863212,8.822338,-0.682184,-0.038790,-0.204334,-2.163110,16.515640,-0.306928
8840,1,-0.119641,3.836891,9.380463,-0.266185,0.019395,-0.062003,-2.177726,15.726397,0.277697
8840,2,-0.206979,3.844668,9.439686,-0.494801,-0.019395,-0.152411,-1.651564,15.185619,0.950015
8886,1,-0.114257,4.022933,9.144771,-0.025962,0.034208,-0.027642,-1.929260,14.104064,0.365390
8886,2,-0.144766,4.008576,9.215957,-0.014203,0.036346,-0.020311,-1.973107,14.045601,0.730780
8932,1,-0.110070,4.063611,9.226725,-0.109345,0.032223,-0.041081,-2.090032,14.235604,-0.146156
8932,2,-0.114257,4.085146,9.142377,-0.150120,0.018173,-0.067959,-1.929260,13.914061,0.584624
8978,1,-0.108873,4.062415,9.152546,0.060170,0.033750,-0.025809,-1.753873,13.782520,1.344636
8978,2,-0.119043,4.066602,9.119646,0.096364,0.032834,-0.027336,-2.309266,13.577901,0.745396
9024,1,-0.227318,3.949952,8.252247,1.551903,0.046884,0.107512,-2.484653,14.410991,-0.394621
9024,2,-0.008973,3.696313,8.413165,4.001931,0.081245,0.192575,-2.046185,16.501022,-1.008477
9071,1,-0.368495,2.607578,11.855241,4.572479,0.096822,-0.074067,-2.309266,27.521192,-3.916983
9071,2,-0.017946,1.194617,9.265009,4.352568,-0.214108,0.226173,-2.835428,31.598945,-4.004677
9117,1,-0.433101,0.175872,10.066008,0.138666,0.049938,0.132405,-2.791581,36.670566,-5.553932
9117,2,-0.546760,0.641276,9.377472,0.172569,0.042302,-0.054825,-3.069278,36.889797,-5.173926
9163,1,-0.190229,0.507278,9.992428,0.070097,0.044288,-0.016035,-3.259281,36.641330,-5.057001
9163,2,-0.139980,0.738186,9.945170,0.074678,0.047495,0.069180,-3.303128,36.802104,-5.320082
9209,1,-0.064606,0.708874,10.050454,-0.013592,0.044899,0.081703,-3.259281,36.919029,-5.685472
9209,2,-0.139980,0.580259,10.050454,-0.015272,0.049022,0.206472,-3.800058,36.787490,-5.524701
9255,1,-0.330210,0.440878,10.546964,-0.578948,0.038637,0.077122,-2.601578,36.012859,-5.334697
9255,2,-0.231506,0.338584,10.884352,-2.570674,0.053909,0.016952,-2.776966,34.858230,-5.787781
9301,1,-0.728614,2.369493,9.836297,-3.570507,-0.026420,-0.506865,-2.660041,27.214263,-4.384683
9301,2,-0.224925,2.586641,10.113863,-4.068210,-0.053603,-0.542143,-2.879275,24.086524,-3.756212
9347,1,0.091525,3.660420,8.594421,-1.587486,0.104305,-0.117286,-1.812336,15.711780,-0.716165
9347,2,-0.133400,3.887738,9.017951,-0.274278,0.030238,-0.055283,-1.856182,14.542532,-1.023093
9393,1,-0.115454,3.880560,9.230913,-0.070097,0.030696,-0.053145,-2.294651,14.674073,-0.482315
9393,2,-0.103490,3.857828,9.228519,0.020617,0.035888,-0.029780,-2.762350,14.878691,-0.292312
9439,1,-0.117847,3.851248,9.235100,0.015272,0.037415,-0.027642,-2.016954,14.586380,-0.672318
9439,2,-0.108873,3.869792,9.229118,0.034514,0.038026,-0.025198,-2.163110,14.717919,-0.219234
9485,1,0.011366,4.104887,7.141379,0.995558,-0.010232,-0.197615,-2.484653,14.820229,-0.686934
9485,2,-0.113061,3.260819,8.160123,5.003139,0.067195,0.098655,-2.119263,16.311019,-2.280035
9531,1,1.181456,0.096909,8.775677,5.003444,-0.521832,0.030085,-3.083894,33.411281,-4.823151
9531,2,-0.898505,0.287139,11.575878,-0.144928,0.038179,-0.114232,-3.361590,36.743640,-5.714704
9577,1,-0.226720,0.603590,9.981062,0.313221,0.056658,0.211054,-3.054662,37.021339,-5.685472
9577,2,-0.747159,-0.891925,10.211970,0.812909,0.132710,1.273807,-2.440807,37.591346,-5.276235
9623,1,-0.396610,-0.943968,10.262218,0.279929,0.068570,0.009163,-2.513885,38.073661,-5.992400
9623,2,-0.143569,0.159123,10.056437,0.125686,0.037110,-0.061392,-1.943876,38.702133,-5.817012
9670,1,0.142373,-0.142971,10.271191,0.059407,0.034819,-0.089644,-2.572347,38.585208,-5.510085
9670,2,-0.114257,0.245264,9.981062,-0.044440,0.011759,-0.105069,-2.309266,38.775211,-5.758550
9716,1,-0.887737,1.137787,10.829318,-2.417652,-0.006261,0.088728,-2.689272,35.954399,-5.977784
9716,2,-0.065803,0.940977,10.841879,-4.726723,-0.085979,-0.140194,-2.952353,32.914352,-5.524701
9762,1,-0.857827,2.612962,9.277572,-3.400076,0.267559,-0.611476,-2.367729,21.148786,-2.630810
9762,2,-0.058624,3.690330,8.885747,-2.909246,0.096669,-1.048856,-1.549255,18.444898,-1.183864
9808,1,0.166899,4.040879,9.030513,0.079718,-0.034819,-0.257480,-2.046185,15.609472,-0.803858
9808,2,-0.186042,3.601198,9.348160,0.079871,0.034819,-0.030849,-2.031570,15.711780,-1.256942
9854,1,0.013759,3.823731,9.224930,0.154396,0.075747,0.124158,-1.739258,16.720256,-0.686934
9854,2,-0.084945,3.595814,9.011370,0.807106,0.099266,0.241750,-1.870798,16.661794,-1.432330
9900,1,-0.265603,2.953940,9.382857,1.939039,0.123089,0.329867,-2.016954,19.175680,-2.250804
9900,2,-0.144766,2.860021,8.075179,3.343418,0.089339,0.155313,-1.680795,20.622625,-3.376206
9946,1,0.725025,0.485743,14.259428,5.003444,-0.392634,-0.274278,-2.426191,34.317451,-5.656241
9946,2,-0.399601,0.369093,8.992228,-0.313985,0.035430,0.163101,-3.376206,37.313652,-5.466238
9992,1,-0.160917,0.378066,10.001400,0.113315,0.048106,0.019242,-2.557732,37.240573,-5.670856
9992,2,-0.192622,0.501296,9.988839,0.113468,0.047647,0.020159,-2.776966,37.591346,-5.758550
10038,1,-0.186640,0.348156,10.021142,0.090713,0.040164,-0.036652,-2.630810,38.044433,-5.714704
10038,2,-0.160319,0.354138,10.007981,0.068722,0.041233,-0.042455,-2.689272,37.576732,-4.823151
10084,1,0.008973,-0.598804,10.984851,-0.945314,-0.009621,0.172875,-2.923122,37.386730,-5.627010
10084,2,-0.617348,0.527617,10.816158,-1.958587,0.030543,0.076205,-2.382344,35.983631,-5.553932
10130,1,-0.857827,2.696113,9.885350,-5.004208,-0.038790,-0.308029,-2.323882,24.758842,-2.499269
10130,2,1.273580,2.086541,10.885548,-5.004208,0.498619,-0.483042,-2.221573,18.591054,-1.432330
10176,1,-0.233898,3.750750,9.646665,-0.329867,-0.002596,-0.124158,-1.227711,14.995615,-0.190003
10176,2,0.005982,3.972684,8.855837,-0.338878,-0.007330,-0.153480,-2.046185,14.703304,-0.292312
10223,1,-0.142971,3.884747,9.242876,0.101862,0.038485,-0.028253,-1.330020,14.600995,-0.540777
10223,2,-0.130409,3.864408,9.278170,0.100182,0.035430,-0.033598,-1.900029,14.907922,-0.219234
10269,1,-0.236291,4.055835,7.945368,0.715476,0.007789,-0.152716,-2.031570,14.600995,-0.496931
10269,2,0.005982,3.570690,7.206583,4.441601,0.064752,0.102778,-2.046185,16.997953,-1.593101
10315,1,-1.676172,2.855834,14.707485,5.003444,-0.512058,0.376598,-2.674657,34.887458,-4.779304
10315,2,-0.275175,-1.216152,10.787444,-0.337808,0.049022,0.607658,-3.010816,38.336746,-5.933938
10361,1,-0.209970,0.227916,9.983454,0.068417,0.046731,-0.007178,-2.718503,38.409824,-5.568547
10361,2,-0.193220,0.220738,10.043874,0.048716,0.043066,-0.007025,-2.718503,38.745983,-5.963169
10407,1,-0.215952,0.198006,9.996616,0.024129,0.049786,0.183107,-2.893891,39.125988,-5.890091
10407,2,-0.190828,0.286541,10.012767,-0.020311,0.042302,0.063072,-2.484653,39.169834,-5.904706
10453,1,-0.084347,0.241675,10.015160,-0.018784,0.035430,-0.037874,-3.127740,39.052909,-6.211634
10453,2,-0.203988,-0.602991,11.036296,-0.779311,0.018326,-0.020006,-2.923122,39.447532,-5.510085
10499,1,0.043669,0.893121,11.334202,-4.422512,-0.046578,-0.285427,-3.025431,34.624378,-4.823151
10499,2,-0.082552,-0.726820,8.687143,-5.004208,-0.114843,-0.056505,-3.244665,29.596609,-3.931599
10545,1,-0.195613,4.038486,8.642876,-0.268781,-0.000611,-0.130572,-1.943876,14.703304,0.190003
10545,2,-0.232702,4.068995,9.203992,-0.043066,0.021533,-0.059712,-2.192341,14.089447,0.073078
10591,1,-0.122632,3.991827,9.220743,0.061087,0.030085,-0.027489,-2.016954,14.279451,0.599240
10591,2,-0.110070,3.964309,9.209975,0.071013,0.035583,-0.023671,-2.090032,14.498685,0.745396
10637,1,-0.132802,3.951148,9.138190,0.091630,0.042455,-0.012981,-1.900029,14.337913,0.350775
10637,2,-0.901496,3.352943,9.711271,0.587958,-0.032987,-0.226173,-1.563870,14.484069,0.029231
10683,1,0.141775,1.787439,8.961720,5.003444,0.067348,0.696997,-2.294651,25.665008,-3.610055
10683,2,-0.094516,0.917647,10.043874,5.003444,-0.488692,0.409738,-2.762350,33.469745,-4.267758
10729,1,-0.361316,-0.655035,10.308280,-0.016799,0.042608,0.106901,-2.513885,38.833675,-4.925460
10729,2,-0.238086,0.137587,9.921241,0.067195,0.046273,0.143401,-2.528500,39.111370,-5.130079
10775,1,-0.181855,0.298505,9.954143,0.062461,0.041386,-0.005040,-2.762350,39.155216,-5.846244
10775,2,-0.162712,0.150748,9.987642,0.051924,0.040317,-0.000458,-2.791581,39.476760,-5.480854
10822,1,-0.172283,0.153141,9.992428,0.042761,0.040470,-0.040623,-2.923122,39.213680,-5.086232
10822,2,-0.190828,0.147757,10.073185,0.042302,0.041539,-0.058338,-2.893891,39.389068,-5.480854
10868,1,-0.116052,-0.263210,10.645071,-1.861612,-0.045815,0.012523,-2.718503,38.862903,-5.071617
10868,2,-0.339183,0.769292,10.105488,-1.482112,0.055436,0.032223,-3.259281,36.860569,-5.758550
10914,1,-0.143569,1.247259,10.568500,-3.746742,-0.012217,0.036805,-3.156971,32.271266,-4.720842
10914,2,1.066601,7.384849,10.316058,-4.944954,0.003512,-0.065821,-2.674657,28.032737,-3.580824
10960,1,0.105882,3.887738,7.184450,-3.121521,-0.097280,-0.445168,-2.133879,15.726397,0.219234
10960,2,-0.026919,3.961916,8.749955,-0.017868,0.030391,-0.034667,-2.382344,14.074832,0.423853
11006,1,-0.117847,3.975076,9.183653,0.078343,0.035277,-0.018631,-1.826951,14.147911,0.146156
11006,2,-0.106481,3.963113,9.151949,0.107818,0.077122,-0.017410,-1.636948,14.600995,0.058462
11052,1,-0.181256,3.583850,8.864212,2.655584,0.131183,0.375835,-1.680795,15.741012,-0.584624
11052,2,-0.059222,3.223730,7.923832,4.893489,0.102473,0.333074,-1.724642,18.021047,-2.280035
11098,1,-0.422333,0.470190,12.894922,5.003444,-0.443794,0.092393,-3.156971,34.083602,-5.583163
11098,2,-0.358325,1.603789,5.970691,-0.072235,0.041539,0.353996,-2.937737,39.447532,-5.860859
11144,1,-0.320638,-0.043669,10.063016,0.033750,0.046731,0.132558,-3.171587,39.374454,-6.226250
11144,2,-0.162114,0.160917,9.948760,0.015424,0.042608,-0.004429,-2.923122,38.819061,-5.743935
11190,1,-0.181256,0.107079,10.015160,0.000611,0.040317,-0.003818,-2.674657,39.330604,-5.100848
11190,2,-0.333201,0.488734,10.057034,-0.060628,0.039095,0.093921,-2.762350,39.637531,-5.670856
11236,1,-0.217747,-0.114855,10.304093,-0.126907,0.032834,0.145233,-3.361590,39.856765,-5.451622
11236,2,-0.096909,-0.588634,10.783853,-1.548085,-0.047495,0.160352,-2.528500,38.804443,-5.963169
11282,1,-0.108873,0.826720,10.579867,-2.632676,-0.020159,-0.127213,-2.923122,34.843612,-4.940076
11282,2,-0.223131,1.017548,10.810772,-4.406782,-0.041386,-0.127213,-3.244665,31.993568,-4.399299
11328,1,-0.486939,2.771487,8.257632,-5.004208,0.399353,-1.073901,-2.119263,18.225666,-1.066940
11328,2,-0.075972,3.875774,8.555538,-0.689209,0.004276,-0.187230,-1.461561,14.878691,-0.043847
11375,1,-0.117847,3.910470,9.238091,0.118050,0.042913,-0.021686,-1.753873,14.805612,-0.058462
11375,2,-0.032303,3.949354,9.023335,0.243124,0.050549,-0.005192,-2.104648,15.039463,-0.087694
11421,1,-0.150748,3.262015,9.145369,3.125645,0.149815,0.408974,-1.856182,18.430284,-2.046185
11421,2,-0.083749,2.856432,9.010772,4.005443,0.134238,0.395230,-2.119263,21.207248,-2.484653
11467,1,-1.752144,0.389432,8.178071,5.003444,-0.430660,-0.018173,-2.601578,33.893596,-5.553932
11467,2,0.690927,4.186243,10.671990,-0.149662,0.060323,0.509003,-2.908506,38.935981,-5.963169
11513,1,-0.838086,1.432703,9.262019,0.191048,0.175776,1.313360,-2.806197,39.301376,-5.670856
11513,2,-0.470190,1.040280,9.781261,0.038790,0.038790,-0.020617,-2.323882,39.038291,-5.685472
11559,1,-0.163908,0.098704,10.035499,0.028558,0.040317,-0.019395,-1.651564,39.315990,-5.144694
11559,2,-0.136989,0.090329,9.977473,0.010232,0.038026,-0.016341,-2.119263,39.681381,-5.130079
11605,1,-0.156730,0.108275,9.987642,-0.073151,0.032529,0.004429,-1.797720,39.710609,-6.284712
11605,2,-0.174078,0.099900,9.975678,-0.043219,0.035583,-0.004123,-1.593101,39.652149,-5.320082
11651,1,0.772882,2.538187,11.235499,-2.600453,-0.164628,-0.707535,-2.791581,38.000583,-5.758550
11651,2,-0.493520,0.326022,10.679766,-3.222620,-0.040317,-0.160505,-2.923122,34.916690,-5.232388
11697,1,-0.177069,2.380858,9.236296,-4.762611,-0.012828,-0.328798,-2.382344,25.752704,-0.555393
11697,2,-0.294317,2.228316,8.604591,-2.942843,0.230754,-0.546877,-2.455422,21.908798,-2.382344
11743,1,-0.083749,3.610171,9.282358,-1.771204,0.073762,-0.558025,-1.520023,16.427944,-0.555393
11743,2,-0.061017,3.574279,8.865408,-0.497092,0.033598,-0.072693,-1.973107,15.390237,-0.306928
11789,1,-0.024526,3.843472,9.115458,0.191354,0.051007,0.018021,-1.783104,15.653319,-0.774627
11789,2,0.004786,3.772883,9.017951,1.125214,0.143706,0.355829,-2.382344,16.530254,-0.058462
